fileNames,language,imports,numImages
f322efb1140cd6c7567b596c9ebf1ad843e0f94a.ipynb,python2,"["" time"", "" os"", "" json"", "" numpy"", ""scipy.misc imread"", ""scipy.misc imresize"", "" matplotlib.pyplot"", ""cs231n.classifiers.pretrained_cnn PretrainedCNN"", ""cs231n.data_utils load_tiny_imagenet"", ""cs231n.image_utils blur_image"", ""cs231n.image_utils deprocess_image"", ""cs231n.image_utils preprocess_image"", ""cs231n optim"", ""cs231n.layers softmax_loss"", "" pdb""]",27
39a0927ec9df14dda8ef15f10549e28080570265.ipynb,python3,"["" sys"", "" gym"", "" numpy"", "" matplotlib.pyplot"", "" pandas"", ""matplotlib.lines Line2D"", ""matplotlib.patches Rectangle""]",3
30ae75bebd55ae2fee95a2f75e8343e7e75d6314.ipynb,python3,"["" numpy"", "" pandas"", "" matplotlib.pyplot"", "" seaborn"", ""sklearn.preprocessing MinMaxScaler"", ""sklearn.cluster KMeans"", ""sklearn.cluster AgglomerativeClustering""]",3
b19f37c7418e7e9efec76d090532e8e5af807b63.ipynb,python3,"["" pandas"", "" matplotlib.pyplot"", "" numpy"", "" statsmodels.api"", "" warnings"", ""sklearn.linear_model LogisticRegression"", ""sklearn.tree DecisionTreeClassifier"", ""sklearn.ensemble RandomForestClassifier"", ""sklearn.ensemble GradientBoostingClassifier"", ""sklearn.ensemble AdaBoostClassifier"", ""sklearn.datasets load_boston"", ""sklearn.model_selection train_test_split"", ""sklearn.model_selection cross_val_score"", ""sklearn.model_selection GridSearchCV"", ""sklearn.metrics mean_squared_error"", ""sklearn.metrics r2_score"", ""sklearn.preprocessing StandardScaler"", ""sklearn.ensemble.partial_dependence partial_dependence"", ""sklearn.ensemble.partial_dependence plot_partial_dependence"", ""sklearn.svm SVC"", ""sklearn.svm LinearSVC"", ""data_clean DataSelector""]",4
ebc8aba7cc2e0d51c8536c1b7faf22fac029a22d.ipynb,python3,"["" numpy"", "" pandas"", "" matplotlib.pyplot"", "" seaborn"", ""sklearn.decomposition PCA"", ""sklearn.model_selection train_test_split"", ""sklearn.model_selection RandomizedSearchCV"", ""sklearn.model_selection GridSearchCV"", ""sklearn.tree DecisionTreeClassifier"", ""sklearn tree"", ""IPython.display Image"", "" pydotplus"", ""sklearn.metrics accuracy_score"", ""sklearn.metrics confusion_matrix"", "" itertools""]",6
72d3403feb9b0491d7fc6188f7f078a4b2df40e3.ipynb,python3,"["" random"", "" numpy"", "" numpy"", "" numpy"", "" pandas"", "" numpy"", "" math"", ""scipy.stats lognorm"", "" matplotlib.pyplot""]",8
2e2b2fbfb2ccdfcee7adb4ec750aee41a7af8cb6.ipynb,python3,"["" sys"", "" matplotlib.pyplot"", "" time"", "" datetime""]",3
7114a52907d5d2f6bb0f190d5cae645a0441ecb8.ipynb,python3,"["" numpy"", "" pandas"", ""scipy stats"", ""scipy optimize"", "" matplotlib.pyplot"", "" math""]",6
f6c9803177e3fd5629eb2935c8d77682afa40381.ipynb,python3,"["" gpflow"", "" tensorflow"", "" numpy"", "" matplotlib"", ""gpflow.utilities print_summary"", "" pandas"", "" warnings"", "" glob"", "" random"", "" time"", "" re"", "" os"", "" sys"", "" csv""]",74
e36b5e45a03b5bcdcfed1b2541d1d899aafc815a.ipynb,python3,"["" numpy"", "" pandas"", "" os"", "" matplotlib.pyplot"", "" numpy"", "" ipywidgets"", "" numpy""]",3
4ae0da60120a644c575cfcd8cc8c4af1e120d6cc.ipynb,python3,"[""attention AttentionLayer"", "" numpy"", "" pandas"", "" re"", ""bs4 BeautifulSoup"", ""keras.preprocessing.text Tokenizer"", ""keras.preprocessing.sequence pad_sequences"", ""nltk.corpus stopwords"", ""tensorflow.keras.layers Input"", ""tensorflow.keras.layers LSTM"", ""tensorflow.keras.layers Embedding"", ""tensorflow.keras.layers Dense"", ""tensorflow.keras.layers Concatenate"", ""tensorflow.keras.layers TimeDistributed"", ""tensorflow.keras.models Model"", ""tensorflow.keras.callbacks EarlyStopping"", "" warnings"", "" matplotlib.pyplot"", ""sklearn.model_selection train_test_split"", ""keras.preprocessing.text Tokenizer"", ""keras.preprocessing.sequence pad_sequences"", ""keras backend"", ""matplotlib pyplot""]",2
baad1d6311baf423e89ea457101fe22cd7126d78.ipynb,sys_python36conda,"["" numpy"", "" matplotlib.pyplot"", "" pandas"", ""__future__ absolute_import"", ""__future__ division"", ""__future__ print_function"", ""keras.layers Input"", ""keras.layers Conv2D"", ""keras.layers MaxPooling2D"", ""keras.layers GlobalAveragePooling2D"", ""keras.layers concatenate"", ""keras.layers Dropout"", ""keras.layers Dense"", ""keras.models Model"", ""keras.utils plot_model"", ""keras.losses categorical_crossentropy"", ""keras metrics"", "" keras.callbacks"", "" matplotlib.pyplot"", ""keras.models load_model""]",2
0973465748aa848641cf9df63c161ef627c31cbe.ipynb,python3,"["" cv2"", "" matplotlib.pyplot"", "" numpy"", "" warnings""]",2
9f0bf74738f8c7c60009c9dfc8c32f6adc4c77a1.ipynb,python3,"["" strax"", "" straxen"", "" matplotlib.pyplot""]",1
d248dad57e2b0e1e4fbcde4d92bfcf94ebd02849.ipynb,python3,"["" numpy"", "" pandas"", ""matplotlib pyplot"", ""sklearn.linear_model LogisticRegression"", ""sklearn.tree DecisionTreeClassifier"", ""sklearn.model_selection train_test_split"", ""sklearn metrics"", ""sklearn.metrics classification_report"", "" seaborn"", "" plotly.express"", "" plotly.express"", "" plotly.express"", ""sklearn.preprocessing StandardScaler"", ""statsmodels.stats.outliers_influence variance_inflation_factor"", ""sklearn.metrics accuracy_score"", ""sklearn.metrics confusion_matrix"", ""sklearn.metrics roc_curve"", ""sklearn.metrics roc_auc_score"", ""sklearn.decomposition PCA"", "" numpy"", ""sklearn.model_selection GridSearchCV""]",4
7a9ff5dde3b92e4ea187b21fcb8be7b796bf1a1a.ipynb,python3,"["" numpy"", "" pandas"", "" os"", ""subprocess check_output"", "" seaborn"", "" matplotlib.pyplot"", "" warnings"", ""pandas.plotting lag_plot"", ""pandas datetime"", ""statsmodels.tsa.arima_model ARIMA"", ""sklearn.metrics mean_squared_error"", "" seaborn"", ""sklearn.preprocessing LabelEncoder"", ""sklearn.model_selection train_test_split"", ""sklearn.metrics classification_report"", ""sklearn.metrics confusion_matrix"", ""itertools product"", ""sklearn.preprocessing StandardScaler"", "" os"", ""sklearn.ensemble RandomForestRegressor"", ""sklearn linear_model"", ""sklearn.linear_model LinearRegression"", ""sklearn.tree DecisionTreeRegressor"", ""sklearn preprocessing"", ""sklearn utils"", ""sklearn.discriminant_analysis LinearDiscriminantAnalysis"", "" matplotlib.pyplot"", "" numpy"", "" time"", ""keras.layers.core Dense"", ""keras.layers.core Activation"", ""keras.layers.core Dropout"", ""keras.layers.recurrent LSTM"", ""keras.models Sequential"", ""keras.models Sequential"", ""keras.layers.recurrent LSTM"", ""keras.layers.core Dense"", ""keras.layers.core Activation"", ""keras.layers.core Dropout"", ""sklearn.preprocessing MinMaxScaler"", ""sklearn.metrics mean_squared_error"", ""sklearn.utils shuffle"", "" math""]",16
5f08adade4134503fd17af71c6b2c78520e6189f.ipynb,python3,"["" tensorflow"", ""google.colab drive"", "" os"", "" subprocess"", ""PIL Image"", "" colorsys"", "" os"", ""timeit default_timer"", "" numpy"", ""keras backend"", ""keras.models load_model"", ""keras.layers Input"", ""PIL Image"", ""PIL ImageFont"", ""PIL ImageDraw"", ""yolo3.model yolo_eval"", ""yolo3.model yolo_body"", ""yolo3.model tiny_yolo_body"", ""yolo3.utils letterbox_image"", "" os"", ""keras.utils multi_gpu_model"", "" numpy"", "" time""]",2
